Date/Time,Open,Close,ROC
9/4/20,2251.1,2251.45,0.015547954333432947
9/10/20,2225.0,2237.75,0.5730337078651685
9/25/2020,2042.1,2102.7,2.9675334214778863
9/29/2020,2108.4,2133.25,1.178618857901722
9/30/2020,2134.0,2203.15,3.2403936269915694
10/16/2020,1980.0,1984.2,0.2121212121212144
10/19/2020,1969.05,2094.3,6.360935476498832
10/20/2020,2099.0,2143.05,2.0986183897093937
10/22/2020,2081.0,2100.3,0.9274387313791534
10/23/2020,2106.95,2116.55,0.45563492251834947
10/26/2020,2120.0,2144.25,1.1438679245283019
10/27/2020,2133.0,2176.2,2.025316455696194
10/28/2020,2197.0,2240.2,1.9663177059626682
10/29/2020,2200.0,2267.1,3.049999999999996
11/3/20,2203.8,2209.05,0.23822488429077046
11/4/20,2210.05,2290.8,3.6537634895138114
11/5/20,2202.5,2281.95,3.607264472190684
11/6/20,2281.95,2294.6,0.5543504458905801
11/9/20,2306.05,2325.85,0.8586110448602471
11/10/20,2340.0,2362.4,0.9572649572649611
11/11/20,2373.9,2398.2,1.0236319979779993
11/12/20,2400.0,2400.3,0.012500000000007578
11/17/2020,2374.15,2432.15,2.442979592696333
11/19/2020,2375.0,2392.2,0.7242105263157818
11/24/2020,2367.95,2380.25,0.5194366435102169
11/26/2020,2353.0,2373.05,0.8521036974075725
12/1/20,2330.0,2426.7,4.15021459227467
12/2/20,2435.0,2456.0,0.862422997946612
12/3/20,2460.1,2470.85,0.4369741067436283
12/7/20,2441.9,2526.45,3.4624677505221233
12/8/20,2530.0,2652.1,4.826086956521736
12/11/20,2647.0,2685.1,1.4393653192293128
12/18/2020,2574.0,2637.05,2.4494949494949565
12/21/2020,2645.0,2682.4,1.413988657844994
12/23/2020,2650.0,2661.85,0.44716981132075123
12/24/2020,2661.85,2673.1,0.4226383905930086
12/30/2020,2666.2,2680.3,0.5288425474458167
12/31/2020,2691.0,2763.6,2.6978818283166075
